t1,t2,seqnr
1678786282667324358,1678786282669262567,774
1678786282767308400,1678786282769257378,775
1678786282867310746,1678786282869125565,776
1678786282967299385,1678786282969012856,777
1678786283067300319,1678786283069250091,778
1678786283167297625,1678786283169247256,779
1678786283267166604,1678786283269101618,780
1678786283367302546,1678786283369220442,781
1678786283467323920,1678786283469271980,782
1678786283567302830,1678786283569197324,783
1678786283667335383,1678786283669255709,784
1678786283767310971,1678786283769256967,785
1678786283867304861,1678786283869240361,786
1678786283967307792,1678786283969246010,787
1678786284067301830,1678786284069244317,788
1678786284167303439,1678786284169249053,789
1678786284267232274,1678786284269081475,790
1678786284367312285,1678786284369284392,791
1678786284467305717,1678786284469224145,792
1678786284567307873,1678786284569239166,793
1678786284667321817,1678786284669276285,794
1678786284767316389,1678786284769213923,795
1678786284867308461,1678786284869259535,796
1678786284967322817,1678786284969279678,797
1678786285067307463,1678786285069162214,798
1678786285167302092,1678786285169257821,799
1678786285267301290,1678786285269215906,800
1678786285367307810,1678786285369250365,801
1678786285467288825,1678786285469216959,802
1678786285567304471,1678786285569238222,803
1678786285667282634,1678786285669189392,804
1678786285767317530,1678786285769259103,805
1678786285867168488,1678786285869077778,806
1678786285967305958,1678786285969241573,807
1678786286067306136,1678786286069227812,808
1678786286167215388,1678786286169141043,809
1678786286267305944,1678786286269239219,810
1678786286367302370,1678786286369201547,811
1678786286467308241,1678786286469301939,812
1678786286567306451,1678786286569261978,813
1678786286667306372,1678786286669139808,814
1678786286767298354,1678786286769203032,815
1678786286867285990,1678786286869224319,816
1678786286967304129,1678786286969266695,817
1678786287067300562,1678786287069249475,818
1678786287167300752,1678786287169236680,819
1678786287267292333,1678786287269040909,820
1678786287367304578,1678786287369253532,821
1678786287467301705,1678786287469160186,822
1678786287567303734,1678786287569214436,823
1678786287667347028,1678786287669155664,824
1678786287767303523,1678786287769219959,825
1678786287867323673,1678786287869266216,826
1678786287967304909,1678786287969255413,827
1678786288067273931,1678786288274734464,828
1678786288167302377,1678786288274736713,829
1678786288267304882,1678786288274737893,830
1678786288367306566,1678786288369023905,831
1678786288467305043,1678786288469174249,832
1678786288567306319,1678786288569183182,833
1678786288667337823,1678786288669148293,834
1678786288767306234,1678786288769186742,835
1678786288867321797,1678786288869081519,836
1678786288967319099,1678786288969146324,837
1678786289067304806,1678786289069172400,838
1678786289167317241,1678786289169258222,839
1678786289267309558,1678786289269101091,840
1678786289367309516,1678786289369188203,841
1678786289467302107,1678786289469212592,842
1678786289567301902,1678786289569192357,843
1678786289667188929,1678786289669076321,844
1678786289767304514,1678786289769201497,845
1678786289867304696,1678786289869237757,846
1678786289967129565,1678786289969081668,847
1678786290067307315,1678786290069281287,848
1678786290167314571,1678786290169219176,849
1678786290267170027,1678786290269053487,850
1678786290367321877,1678786290369101468,851
1678786290467300788,1678786290469208662,852
1678786290567304506,1678786290569187430,853
1678786290667304027,1678786290669127685,854
1678786290767307306,1678786290769246427,855
1678786290867286167,1678786290869196797,856
1678786290967304477,1678786290969167543,857
1678786291067303502,1678786291069246077,858
1678786291167300918,1678786291169191530,859
1678786291267169260,1678786291269082644,860
1678786291367166745,1678786291369138175,861
1678786291467285991,1678786291469190682,862
1678786291567305139,1678786291569235158,863
1678786291667322587,1678786291669220969,864
1678786291767317800,1678786291769248585,865
1678786291867126801,1678786291869139080,866
1678786291967309109,1678786291969199923,867
1678786292067306950,1678786292069258861,868
1678786292167316150,1678786292169261399,869
1678786292267308463,1678786292269251271,870
1678786292367307028,1678786292369188647,871
1678786292467302908,1678786292469244419,872
1678786292567305649,1678786292569102139,873
1678786292667317900,1678786292669209610,874
1678786292767316791,1678786292769235459,875
1678786292867303289,1678786292869247885,876
1678786292967306830,1678786292969221883,877
1678786293067306246,1678786293069255781,878
1678786293167306420,1678786293169226866,879
1678786293267305502,1678786293269082871,880
1678786293367304018,1678786293369081508,881
1678786293467304774,1678786293469267247,882
1678786293567306225,1678786293569232459,883
1678786293667323231,1678786293669271922,884
1678786293767284538,1678786293769201343,885
1678786293867305528,1678786293869258990,886
1678786293967306466,1678786293969303168,887
1678786294067314764,1678786294069254187,888
1678786294167303589,1678786294169254591,889
1678786294267308501,1678786294269191045,890
1678786294367308997,1678786294369204508,891
1678786294467168783,1678786294469109213,892
1678786294567305455,1678786294569207086,893
1678786294667327605,1678786294669237007,894
1678786294767304535,1678786294769154480,895
1678786294867305299,1678786294869242765,896
1678786294967304822,1678786294969236325,897
1678786295067318615,1678786295069273410,898
1678786295167301012,1678786295169248543,899
1678786295267308038,1678786295269069447,900
1678786295367319945,1678786295369234951,901
1678786295467168793,1678786295469125527,902
1678786295567306546,1678786295569219469,903
1678786295667325764,1678786295669177272,904
1678786295767319912,1678786295769114688,905
1678786295867306570,1678786295869126202,906
1678786295967306876,1678786295969267646,907
1678786296067270669,1678786296069220067,908
1678786296167218775,1678786296169156555,909
1678786296267167380,1678786296269031325,910
1678786296367152641,1678786296369038110,911
1678786296467304437,1678786296469229649,912
1678786296567323658,1678786296569254573,913
1678786296667322464,1678786296669033114,914
1678786296767301519,1678786296769221802,915
1678786296867318686,1678786296869267411,916
1678786296967305380,1678786296969254216,917
1678786297067307482,1678786297069253543,918
1678786297167305253,1678786297169105177,919
1678786297267310514,1678786297269272744,920
1678786297367303731,1678786297369111997,921
1678786297467304906,1678786297469250096,922
1678786297567302986,1678786297569124877,923
1678786297667324563,1678786297669187318,924
1678786297767299868,1678786297769248196,925
1678786297867307712,1678786297869246015,926
1678786297967306817,1678786297969258789,927
1678786298067245295,1678786298069207765,928
1678786298167301683,1678786298169207864,929
1678786298267304377,1678786298269218718,930
1678786298367307766,1678786298369297568,931
1678786298467168721,1678786298469082660,932
1678786298567303189,1678786298569177058,933
1678786298667329816,1678786298669210260,934
1678786298767307941,1678786298769254378,935
1678786298867303897,1678786298869246937,936
1678786298967307698,1678786298969262935,937
1678786299067281392,1678786299069215772,938
1678786299167295447,1678786299169261912,939
1678786299267304190,1678786299269242192,940
1678786299367307198,1678786299369248330,941
1678786299467162120,1678786299469082458,942
1678786299567306972,1678786299569222587,943
1678786299667323683,1678786299669231927,944
1678786299767301756,1678786299769235100,945
1678786299867304851,1678786299869247476,946
1678786299967305304,1678786299969170610,947
1678786300067309330,1678786300069263884,948
1678786300167301687,1678786300169253632,949
1678786300267300359,1678786300269073241,950
1678786300367307080,1678786300369255514,951
1678786300467303176,1678786300469152328,952
1678786300567308865,1678786300569193664,953
1678786300667187458,1678786300669149793,954
1678786300767299477,1678786300769264961,955
1678786300867304455,1678786300869241960,956
1678786300967305031,1678786300969241025,957
1678786301067167479,1678786301069129142,958
1678786301167294977,1678786301169288092,959
1678786301267272369,1678786301269215835,960
1678786301367284662,1678786301369228933,961
1678786301467315472,1678786301469201809,962
1678786301567303767,1678786301569200420,963
1678786301667307568,1678786301669187708,964
1678786301767305748,1678786301769229015,965
1678786301867307888,1678786301869161382,966
1678786301967303774,1678786301969215358,967
1678786302067301592,1678786302069244840,968
1678786302167291864,1678786302169232381,969
1678786302267304872,1678786302269064219,970
1678786302367308879,1678786302369245153,971
1678786302467305185,1678786302469261488,972
1678786302567308439,1678786302569231166,973
1678786302667329396,1678786302669153714,974
1678786302767304541,1678786302769150182,975
1678786302867306256,1678786302869148375,976
1678786302967157972,1678786302969150501,977
1678786303067305229,1678786303069150292,978
1678786303167299634,1678786303169136976,979
1678786303267277751,1678786303269138921,980
1678786303367306626,1678786303369139562,981
1678786303467163304,1678786303469141153,982
1678786303567304070,1678786303569188348,983
1678786303667314145,1678786303669139201,984
1678786303767315023,1678786303769146682,985
1678786303867169093,1678786303869147848,986
1678786303967308327,1678786303969146789,987
1678786304067306044,1678786304069149999,988
1678786304167304473,1678786304169147144,989
1678786304267169680,1678786304269149887,990
1678786304367301187,1678786304369148406,991
1678786304467304218,1678786304469136989,992
1678786304567304962,1678786304569183477,993
1678786304667326972,1678786304669159647,994
1678786304767315178,1678786304769146603,995
1678786304867303239,1678786304869138658,996
1678786304967305182,1678786304969139202,997
1678786305067303290,1678786305069142002,998
1678786305167216031,1678786305169136332,999
1678786305267170756,1678786305269149997,1000
1678786305367309123,1678786305369149695,1001
1678786305467307842,1678786305469150353,1002
1678786305567308975,1678786305569131223,1003
1678786305667333499,1678786305669110056,1004
1678786305767317224,1678786305769147791,1005
1678786305867306055,1678786305869150401,1006
1678786305967304560,1678786305969140143,1007
1678786306067308604,1678786306069149714,1008
1678786306167315053,1678786306169152111,1009
1678786306267170087,1678786306269149842,1010
1678786306367311602,1678786306369152629,1011
1678786306467268466,1678786306469191628,1012
1678786306567168031,1678786306569163889,1013
1678786306667333093,1678786306669147865,1014
1678786306767302804,1678786306769147687,1015
1678786306867169436,1678786306869150396,1016
1678786306967304620,1678786306969147468,1017
1678786307067298834,1678786307069147825,1018
1678786307167306287,1678786307169150449,1019
1678786307267304946,1678786307269148440,1020
1678786307367305202,1678786307369148698,1021
1678786307467324205,1678786307469152410,1022
1678786307567142983,1678786307569196247,1023
1678786307667333098,1678786307669160912,1024
1678786307767299232,1678786307769152357,1025
1678786307867303330,1678786307869139515,1026
1678786307967304232,1678786307969138190,1027
1678786308067167931,1678786308069138645,1028
1678786308167305071,1678786308169137830,1029
1678786308267303477,1678786308269137105,1030
1678786308367279010,1678786308369136440,1031
1678786308467305719,1678786308469138230,1032
1678786308567304166,1678786308569190224,1033
1678786308667187878,1678786308669150494,1034
1678786308767318355,1678786308769147869,1035
1678786308867307194,1678786308869136736,1036
1678786308967304719,1678786308969142112,1037
1678786309067302850,1678786309069139271,1038
1678786309167303647,1678786309169151611,1039
1678786309267308423,1678786309269152394,1040
1678786309367306814,1678786309369136798,1041
1678786309467290063,1678786309469139520,1042
1678786309567303915,1678786309569190399,1043
1678786309667326535,1678786309669155794,1044
1678786309767315110,1678786309769149301,1045
1678786309867305542,1678786309869146762,1046
1678786309967305189,1678786309969139318,1047
1678786310067322578,1678786310069149742,1048
1678786310167300188,1678786310169136466,1049
1678786310267301550,1678786310269137888,1050
1678786310367308339,1678786310369153095,1051
1678786310467300333,1678786310469149172,1052
1678786310567300402,1678786310569194645,1053
1678786310667194909,1678786310669151255,1054
1678786310767300707,1678786310769146659,1055
1678786310867304877,1678786310869136988,1056
1678786310967301919,1678786310969136349,1057
1678786311067301451,1678786311069135937,1058
1678786311167301327,1678786311169136568,1059
1678786311267312848,1678786311269150486,1060
1678786311367167708,1678786311369142257,1061
1678786311467299690,1678786311469150467,1062
1678786311567304131,1678786311569192477,1063
1678786311667187389,1678786311669156779,1064
1678786311767316701,1678786311769151894,1065
1678786311867305258,1678786311869148527,1066
1678786311967285608,1678786311969151088,1067
1678786312067170522,1678786312069152171,1068
1678786312167302474,1678786312169149214,1069
1678786312267304107,1678786312269149508,1070
1678786312367308283,1678786312369146487,1071
1678786312467165780,1678786312469140255,1072
1678786312567302212,1678786312569190503,1073
1678786312667184211,1678786312669154726,1074
1678786312767293049,1678786312769148675,1075
1678786312867305789,1678786312869146780,1076
1678786312967300455,1678786312969137024,1077
1678786313067301679,1678786313069138661,1078
1678786313167304689,1678786313169152608,1079
1678786313267276336,1678786313269148486,1080
1678786313367307197,1678786313369146303,1081
1678786313467309035,1678786313469146447,1082
1678786313567305669,1678786313569187053,1083
1678786313667321967,1678786313669156948,1084
1678786313767297801,1678786313769146810,1085
1678786313867304615,1678786313869150065,1086
1678786313967320957,1678786313969147900,1087
1678786314067216913,1678786314069150333,1088
1678786314167304163,1678786314169146524,1089
1678786314267303454,1678786314269148702,1090
1678786314367303863,1678786314369146993,1091
1678786314467306921,1678786314469148714,1092
1678786314567303354,1678786314569187116,1093
1678786314667185048,1678786314669156134,1094
1678786314767318964,1678786314769150978,1095
1678786314867168771,1678786314869151960,1096
1678786314967308416,1678786314969147145,1097
1678786315067167735,1678786315069149870,1098
1678786315167238188,1678786315169149536,1099
1678786315267301507,1678786315269149797,1100
1678786315367306218,1678786315369150276,1101
1678786315467308122,1678786315469148666,1102
1678786315567301725,1678786315569193766,1103
1678786315667301852,1678786315669104292,1104
1678786315767297081,1678786315769149577,1105
1678786315867317986,1678786315869150899,1106
1678786315967316876,1678786315969134616,1107
1678786316067166866,1678786316069149882,1108
1678786316167308326,1678786316169150847,1109
1678786316267167505,1678786316269152986,1110
1678786316367306068,1678786316369148143,1111
1678786316467303655,1678786316469146913,1112
1678786316567284528,1678786316569189459,1113
1678786316667334078,1678786316669166533,1114
1678786316767286020,1678786316769148001,1115
1678786316867272087,1678786316869137928,1116
1678786316967317634,1678786316969147806,1117
1678786317067184433,1678786317069149582,1118
1678786317167303778,1678786317169136988,1119
1678786317267287720,1678786317269139493,1120
1678786317367306106,1678786317369149247,1121
1678786317467304692,1678786317469136819,1122
1678786317567300978,1678786317569194108,1123
1678786317667330101,1678786317669160872,1124
1678786317767257849,1678786317769154278,1125
1678786317867306743,1678786317869147276,1126
1678786317967299897,1678786317969150330,1127
1678786318067180384,1678786318069149938,1128
1678786318167299677,1678786318169149548,1129
1678786318267305826,1678786318269150610,1130
1678786318367324860,1678786318369149893,1131
1678786318467297275,1678786318469149127,1132
1678786318567316739,1678786318569091906,1133
1678786318667334517,1678786318669166668,1134
1678786318767204246,1678786318769151949,1135
1678786318867306970,1678786318869135882,1136
1678786318967297557,1678786318969136972,1137
1678786319067307941,1678786319069142165,1138
1678786319167305420,1678786319169150388,1139
1678786319267305979,1678786319269139475,1140
1678786319367303047,1678786319369147332,1141
1678786319467304150,1678786319469149818,1142
1678786319567302909,1678786319569092895,1143
1678786319667347167,1678786319669155985,1144
1678786319767316618,1678786319769138207,1145
1678786319867305285,1678786319869150119,1146
1678786319967312842,1678786319969150152,1147
1678786320067303181,1678786320069150623,1148
1678786320167306663,1678786320169152232,1149
1678786320267305178,1678786320269149585,1150
1678786320367296815,1678786320369149051,1151
1678786320467302019,1678786320469151353,1152
1678786320567303036,1678786320569146610,1153
1678786320667349123,1678786320669131512,1154
1678786320767301196,1678786320769158025,1155
1678786320867213952,1678786320869149506,1156
1678786320967297660,1678786320969146515,1157
1678786321067307346,1678786321069149948,1158
1678786321167302157,1678786321169150328,1159
1678786321267285996,1678786321269146616,1160
1678786321367308039,1678786321369150495,1161
1678786321467308005,1678786321469148170,1162
1678786321567301830,1678786321569093594,1163
1678786321667318405,1678786321669163114,1164
1678786321767316374,1678786321769149485,1165
1678786321867306668,1678786321869151343,1166
1678786321967296798,1678786321969149247,1167
1678786322067284757,1678786322069146507,1168
1678786322167299659,1678786322169149241,1169
1678786322267286534,1678786322269146478,1170
1678786322367323999,1678786322369149578,1171
1678786322467306251,1678786322469147931,1172
1678786322567306009,1678786322569092142,1173
1678786322667191915,1678786322669170503,1174
1678786322767216888,1678786322769157358,1175
1678786322867310639,1678786322869150437,1176
1678786322967290826,1678786322969152799,1177
1678786323067303450,1678786323069149222,1178
1678786323167304044,1678786323169150035,1179
1678786323267287538,1678786323269139319,1180
1678786323367307306,1678786323369138132,1181
1678786323467302887,1678786323469138128,1182
1678786323567302202,1678786323569092027,1183
1678786323667336078,1678786323669159026,1184
1678786323767306199,1678786323769146897,1185
1678786323867311919,1678786323869137999,1186
1678786323967294182,1678786323969137892,1187
1678786324067300960,1678786324069137771,1188
1678786324167304222,1678786324169149828,1189
1678786324267168909,1678786324269140485,1190
1678786324367304906,1678786324369152771,1191
1678786324467320479,1678786324469149380,1192
1678786324567299974,1678786324569092107,1193
1678786324667307531,1678786324669180792,1194
1678786324767299486,1678786324769162158,1195
1678786324867167858,1678786324869150716,1196
1678786324967219174,1678786324969150667,1197
1678786325067167782,1678786325069149251,1198
1678786325167307704,1678786325169150759,1199
1678786325267307087,1678786325269146266,1200
1678786325367304841,1678786325369146311,1201
1678786325467288741,1678786325469146730,1202
1678786325567301932,1678786325569091966,1203
1678786325667334446,1678786325669170816,1204
1678786325767307397,1678786325769150132,1205
1678786325867304848,1678786325869136419,1206
1678786325967275110,1678786325969137284,1207
1678786326067290285,1678786326069139378,1208
1678786326167304614,1678786326169139845,1209
1678786326267305221,1678786326269137200,1210
1678786326367302045,1678786326369138030,1211
1678786326467232617,1678786326469137914,1212
1678786326567300716,1678786326569118500,1213
1678786326667193195,1678786326669163867,1214
1678786326767306157,1678786326769157348,1215
1678786326867303777,1678786326869150499,1216
1678786326967146199,1678786326969150010,1217
1678786327067307209,1678786327069146606,1218
1678786327167326276,1678786327169152711,1219
1678786327267214775,1678786327269136185,1220
1678786327367304081,1678786327369138986,1221
1678786327467318338,1678786327469141601,1222
1678786327567305069,1678786327569118398,1223
1678786327667321616,1678786327669177844,1224
1678786327767301105,1678786327769157567,1225
1678786327867305996,1678786327869150236,1226
1678786327967220240,1678786327969149069,1227
1678786328067309617,1678786328069149865,1228
1678786328167303378,1678786328169149320,1229
1678786328267305255,1678786328269148152,1230
1678786328367308083,1678786328369150109,1231
1678786328467302702,1678786328469146619,1232
1678786328567307017,1678786328569119120,1233
1678786328667344977,1678786328669169295,1234
1678786328767319790,1678786328769158272,1235
1678786328867170110,1678786328869149805,1236
1678786328967220501,1678786328969150563,1237
1678786329067302934,1678786329069147599,1238
1678786329167315877,1678786329169149727,1239
1678786329267168836,1678786329269149431,1240
1678786329367307194,1678786329369150909,1241
1678786329467168805,1678786329469149987,1242
1678786329567304110,1678786329569118603,1243
1678786329667323415,1678786329669167292,1244
1678786329767314257,1678786329769153859,1245
1678786329867166292,1678786329869150874,1246
1678786329967220468,1678786329969152162,1247
1678786330067308107,1678786330069150444,1248
1678786330167306209,1678786330169150723,1249
1678786330267302718,1678786330269152685,1250
1678786330367258082,1678786330369137263,1251
1678786330467305042,1678786330469140086,1252
1678786330567303191,1678786330569149813,1253
1678786330667305064,1678786330669148869,1254
1678786330767302948,1678786330769146850,1255
1678786330867169249,1678786330869150201,1256
1678786330967294542,1678786330969167076,1257
1678786331067303658,1678786331069151089,1258
1678786331167302387,1678786331169149269,1259
1678786331267305658,1678786331269145425,1260
1678786331367311036,1678786331369148549,1261
1678786331467303274,1678786331469147014,1262
1678786331567301431,1678786331569149821,1263
1678786331667098800,1678786331669160557,1264
1678786331767303169,1678786331769149851,1265
1678786331867308505,1678786331869147053,1266
1678786331967269999,1678786331969150660,1267
1678786332067300827,1678786332069149713,1268
1678786332167301696,1678786332169149930,1269
1678786332267293293,1678786332269150052,1270
1678786332367306596,1678786332369149855,1271
1678786332467210260,1678786332469150075,1272
1678786332567301981,1678786332569146868,1273
1678786332667142204,1678786332669174504,1274
1678786332767170211,1678786332769157155,1275
1678786332867318067,1678786332869223248,1276
1678786332967289547,1678786332969258715,1277
1678786333067300092,1678786333069266968,1278
1678786333167301341,1678786333169278585,1279
1678786333267283098,1678786333269103967,1280
1678786333367168340,1678786333369132321,1281
1678786333467302778,1678786333469081500,1282
1678786333567300673,1678786333569253783,1283
1678786333667148073,1678786333669159797,1284
1678786333767262332,1678786333769208999,1285
1678786333867168086,1678786333869092811,1286
1678786333967276623,1678786333969217605,1287
1678786334067302512,1678786334069255545,1288
1678786334167301490,1678786334169081789,1289
1678786334267306103,1678786334269013451,1290
1678786334367302361,1678786334369262982,1291
1678786334467308003,1678786334469247650,1292
1678786334567303094,1678786334569284886,1293
1678786334667132649,1678786334874684280,1294
1678786334767242860,1678786334874686559,1295
1678786334867314316,1678786334874687672,1296
1678786334967283398,1678786334969150831,1297
1678786335067168056,1678786335069048808,1298
1678786335167322523,1678786335169165129,1299
1678786335267302248,1678786335269126757,1300
1678786335367304456,1678786335369211868,1301
1678786335467307392,1678786335469191599,1302
1678786335567300677,1678786335569107815,1303
1678786335667302491,1678786335669181016,1304
1678786335767325937,1678786335769135128,1305
1678786335867169552,1678786335869023698,1306
1678786335967275697,1678786335969221276,1307
1678786336067301603,1678786336069150579,1308
1678786336167301009,1678786336169249734,1309
1678786336267303441,1678786336269224739,1310
1678786336367302965,1678786336369255320,1311
1678786336467304465,1678786336469254749,1312
1678786336567298813,1678786336569237142,1313
1678786336667293439,1678786336669160929,1314
1678786336767322803,1678786336769317378,1315
1678786336867318309,1678786336869249268,1316
1678786336967248137,1678786336969204131,1317
1678786337067305149,1678786337069083653,1318
1678786337167307222,1678786337169252902,1319
1678786337267309701,1678786337269238312,1320
1678786337367307662,1678786337369267264,1321
1678786337467301861,1678786337469259922,1322
1678786337567295866,1678786337569214824,1323
1678786337667271477,1678786337669163790,1324
1678786337767310897,1678786337769094494,1325
1678786337867315836,1678786337869222136,1326
1678786337967167481,1678786337969095907,1327
1678786338067282820,1678786338069179418,1328
1678786338167307225,1678786338169270248,1329
1678786338267305607,1678786338269255940,1330
1678786338367298427,1678786338369235004,1331
1678786338467296953,1678786338469231052,1332
1678786338567302892,1678786338569275394,1333
1678786338667306130,1678786338669175235,1334
1678786338767322194,1678786338769203554,1335
1678786338867167670,1678786338869025522,1336
1678786338967254886,1678786338969081579,1337
1678786339067311570,1678786339069258769,1338
1678786339167308603,1678786339169233384,1339
1678786339267304678,1678786339269122667,1340
1678786339367303103,1678786339369162374,1341
1678786339467307831,1678786339469264018,1342
1678786339567303749,1678786339569280223,1343
1678786339667166916,1678786339669171397,1344
1678786339767310746,1678786339769281265,1345
1678786339867302768,1678786339869237992,1346
1678786339967232983,1678786339969187630,1347
1678786340067308486,1678786340069229064,1348
1678786340167308583,1678786340169011890,1349
1678786340267172862,1678786340269048607,1350
1678786340367224324,1678786340369081847,1351
1678786340467307094,1678786340469232117,1352
1678786340567304885,1678786340569268144,1353
1678786340667300258,1678786340669173768,1354
1678786340767175621,1678786340769042825,1355
1678786340867169628,1678786340869150214,1356
1678786340967215500,1678786340969158398,1357
1678786341067296525,1678786341069237015,1358
1678786341167310280,1678786341169292491,1359
1678786341267305826,1678786341269074467,1360
1678786341367307013,1678786341369054534,1361
1678786341467301587,1678786341469278666,1362
1678786341567166358,1678786341569101407,1363
1678786341667301835,1678786341669167765,1364
1678786341767326279,1678786341769273995,1365
1678786341867317915,1678786341869206640,1366
1678786341967214377,1678786341969161365,1367
1678786342067304937,1678786342069256874,1368
1678786342167303870,1678786342169279411,1369
1678786342267304846,1678786342269085432,1370
1678786342367167653,1678786342369034481,1371
1678786342467305766,1678786342469244660,1372
1678786342567307472,1678786342569245972,1373
1678786342667164297,1678786342669165903,1374
1678786342767270879,1678786342769071256,1375
1678786342867165713,1678786342869139835,1376
1678786342967216932,1678786342969144329,1377
1678786343067304727,1678786343069231974,1378
1678786343167305088,1678786343169212499,1379
1678786343267303382,1678786343269082850,1380
1678786343367306099,1678786343369213915,1381
1678786343467308580,1678786343469081550,1382
1678786343567308721,1678786343569252568,1383
1678786343667304826,1678786343669154796,1384
1678786343767323357,1678786343769237060,1385
1678786343867302692,1678786343869204626,1386
1678786343967134191,1678786343969057002,1387
1678786344067283946,1678786344069237302,1388
1678786344167304387,1678786344169242970,1389
1678786344267305584,1678786344269137037,1390
1678786344367310793,1678786344369175209,1391
1678786344467303178,1678786344469141043,1392
1678786344567301733,1678786344569247350,1393
1678786344667219762,1678786344669177343,1394
1678786344767317731,1678786344769248397,1395
1678786344867299179,1678786344869250357,1396
1678786344967314106,1678786344969236043,1397
1678786345067168384,1678786345069081337,1398
1678786345167308389,1678786345169056592,1399
1678786345267299747,1678786345269082195,1400
1678786345367304128,1678786345369154520,1401
1678786345467304112,1678786345469229469,1402
1678786345567300829,1678786345569247959,1403
1678786345667303461,1678786345669174162,1404
1678786345767316339,1678786345769222559,1405
1678786345867166192,1678786345869150980,1406
1678786345967212228,1678786345969141692,1407
1678786346067166619,1678786346069082937,1408
1678786346167304293,1678786346169263298,1409
1678786346267217434,1678786346269163445,1410
1678786346367306641,1678786346369264048,1411
1678786346467303892,1678786346469188131,1412
1678786346567254224,1678786346569172176,1413
1678786346667168360,1678786346669181503,1414
1678786346767318200,1678786346769135136,1415
1678786346867303480,1678786346869243481,1416
1678786346967145365,1678786346969138185,1417
1678786347067304714,1678786347069188081,1418
1678786347167304401,1678786347169284761,1419
1678786347267286619,1678786347269057286,1420
1678786347367307176,1678786347369281708,1421
1678786347467170771,1678786347469081667,1422
1678786347567300589,1678786347569188600,1423
1678786347667301207,1678786347669180533,1424
1678786347767325047,1678786347769138651,1425
1678786347867314877,1678786347869146549,1426
1678786347967131067,1678786347969082746,1427
1678786348067166427,1678786348069081495,1428
1678786348167301800,1678786348169253606,1429
1678786348267304879,1678786348269254206,1430
1678786348367319597,1678786348369081343,1431
1678786348467245686,1678786348469147052,1432
1678786348567300912,1678786348569203326,1433
1678786348667301268,1678786348669186024,1434
1678786348767306535,1678786348769243894,1435
1678786348867307614,1678786348869278030,1436
1678786348967173011,1678786348969151291,1437
1678786349067296381,1678786349069230493,1438
1678786349167304312,1678786349169266085,1439
1678786349267303962,1678786349269150339,1440
1678786349367304766,1678786349369242447,1441
1678786349467307060,1678786349469244580,1442
1678786349567304596,1678786349569297412,1443
1678786349667299977,1678786349669186295,1444
1678786349767329687,1678786349769219756,1445
1678786349867298612,1678786349869242670,1446
1678786349967306096,1678786349969251526,1447
1678786350067306411,1678786350069265176,1448
1678786350167302172,1678786350169268459,1449
1678786350267293779,1678786350269149656,1450
1678786350367269374,1678786350369173512,1451
1678786350467306179,1678786350469251523,1452
1678786350567302464,1678786350569081437,1453
1678786350667166524,1678786350669190567,1454
1678786350767310354,1678786350769165261,1455
1678786350867167364,1678786350869086882,1456
1678786350967302295,1678786350969250142,1457
1678786351067295275,1678786351069243734,1458
1678786351167307700,1678786351169269551,1459
1678786351267307525,1678786351269079612,1460
1678786351367305629,1678786351369244629,1461
1678786351467308044,1678786351469252993,1462
1678786351567301442,1678786351569220655,1463
1678786351667303432,1678786351669113264,1464
1678786351767243785,1678786351769157828,1465
1678786351867314982,1678786351869223698,1466
1678786351967305510,1678786351969227671,1467
1678786352067284189,1678786352069209783,1468
1678786352167308470,1678786352169269115,1469
1678786352267305508,1678786352269149392,1470
1678786352367305974,1678786352369255868,1471
1678786352467302878,1678786352469218857,1472
1678786352567300103,1678786352569216394,1473
1678786352667305197,1678786352669167333,1474
1678786352767317718,1678786352769175537,1475
1678786352867315855,1678786352869240146,1476
1678786352967306789,1678786352969207260,1477
1678786353067315264,1678786353069260756,1478
1678786353167170242,1678786353169133127,1479
1678786353267270005,1678786353269149315,1480
1678786353367316824,1678786353369281943,1481
1678786353467166324,1678786353469138585,1482
1678786353567303208,1678786353569271105,1483
1678786353667299665,1678786353669177466,1484
1678786353767202125,1678786353769113719,1485
1678786353867303703,1678786353869216354,1486
1678786353967302860,1678786353969266121,1487
1678786354067297844,1678786354069229351,1488
1678786354167260986,1678786354169083355,1489
1678786354267275081,1678786354269033041,1490
1678786354367308305,1678786354369265298,1491
1678786354467304884,1678786354469236493,1492
1678786354567305884,1678786354569256949,1493
1678786354667306803,1678786354669178196,1494
1678786354767312279,1678786354769300807,1495
1678786354867301094,1678786354869231162,1496
1678786354967306164,1678786354969203722,1497
1678786355067302491,1678786355069150369,1498
1678786355167310744,1678786355169236543,1499
1678786355267304758,1678786355269057677,1500
1678786355367304801,1678786355369189951,1501
1678786355467302857,1678786355469271732,1502
1678786355567301204,1678786355569235567,1503
1678786355667309665,1678786355669184227,1504
1678786355767325299,1678786355769078285,1505
1678786355867316979,1678786355869236749,1506
1678786355967307902,1678786355969268872,1507
1678786356067209871,1678786356069056668,1508
1678786356167313586,1678786356169228709,1509
1678786356267306425,1678786356269082165,1510
1678786356367305557,1678786356369256781,1511
1678786356467303887,1678786356469265100,1512
1678786356567302075,1678786356569032891,1513
1678786356667304026,1678786356669119168,1514
1678786356767320810,1678786356769070095,1515
1678786356867298649,1678786356869201055,1516
1678786356967306243,1678786356969197719,1517
1678786357067305039,1678786357069240953,1518
1678786357167308322,1678786357169255628,1519
1678786357267170105,1678786357269082542,1520
1678786357367308962,1678786357369215624,1521
