t1,t2,seqnr
1678785214110991928,1678785214112774280,773
1678785214210808125,1678785214212721686,774
1678785214310815744,1678785214312781491,775
1678785214410799422,1678785214412788050,776
1678785214510970292,1678785214512772249,777
1678785214610993773,1678785214612774098,778
1678785214710993818,1678785214712773819,779
1678785214810994460,1678785214812773828,780
1678785214910993421,1678785214912774307,781
1678785215010962492,1678785215012771509,782
1678785215111006931,1678785215112774064,783
1678785215210986985,1678785215212718402,784
1678785215310781152,1678785215312775025,785
1678785215410985248,1678785215412774131,786
1678785215511004639,1678785215512771928,787
1678785215610800150,1678785215612772229,788
1678785215710990053,1678785215712774347,789
1678785215810993736,1678785215812772888,790
1678785215910994049,1678785215912774145,791
1678785216010964563,1678785216012775653,792
1678785216110992348,1678785216112773620,793
1678785216210981890,1678785216212728340,794
1678785216310835122,1678785216312775829,795
1678785216410765655,1678785216412768524,796
1678785216511004056,1678785216512771987,797
1678785216610992427,1678785216612773827,798
1678785216710993646,1678785216712772174,799
1678785216810994893,1678785216812771610,800
1678785216910994196,1678785216912772471,801
1678785217010821768,1678785217012773347,802
1678785217110996935,1678785217112774453,803
1678785217211010293,1678785217212726029,804
1678785217310833840,1678785217312774925,805
1678785217410997121,1678785217412773866,806
1678785217510989755,1678785217512772134,807
1678785217610992726,1678785217612773310,808
1678785217710991220,1678785217712773688,809
1678785217810970894,1678785217812769809,810
1678785217910997897,1678785217912772502,811
1678785218010827087,1678785218012780593,812
1678785218110993019,1678785218112784411,813
1678785218210948098,1678785218212723407,814
1678785218310820642,1678785218312783834,815
1678785218411012758,1678785218412772369,816
1678785218511004370,1678785218512771906,817
1678785218610987569,1678785218612774046,818
1678785218710992463,1678785218712774340,819
1678785218810995462,1678785218812775613,820
1678785218910872817,1678785218912772202,821
1678785219010992214,1678785219012773242,822
1678785219110984997,1678785219112774000,823
1678785219210991140,1678785219212729164,824
1678785219310970183,1678785219312761875,825
1678785219411001659,1678785219412772136,826
1678785219510993605,1678785219512772160,827
1678785219610993210,1678785219612773866,828
1678785219710778044,1678785219712774311,829
1678785219810992523,1678785219812774719,830
1678785219910990673,1678785219912773804,831
1678785220010968205,1678785220012774164,832
1678785220110990591,1678785220112774463,833
1678785220210971619,1678785220212775725,834
1678785220310987001,1678785220312773785,835
1678785220410819554,1678785220412761317,836
1678785220510989936,1678785220512770859,837
1678785220610996990,1678785220612771954,838
1678785220710991848,1678785220712772223,839
1678785220810991628,1678785220812772864,840
1678785220910994159,1678785220912786257,841
1678785221010996103,1678785221012773737,842
1678785221110991404,1678785221112773660,843
1678785221210992237,1678785221212725108,844
1678785221310996108,1678785221312762503,845
1678785221410993629,1678785221412772614,846
1678785221510991767,1678785221512772125,847
1678785221610991700,1678785221612772262,848
1678785221710987990,1678785221712771894,849
1678785221810997943,1678785221812772331,850
1678785221910987587,1678785221912772334,851
1678785222010991388,1678785222012774034,852
1678785222110986362,1678785222112773789,853
1678785222210970538,1678785222212719929,854
1678785222310985268,1678785222312765244,855
1678785222410822128,1678785222412772775,856
1678785222511002354,1678785222512771913,857
1678785222610819422,1678785222612773899,858
1678785222710994012,1678785222712774154,859
1678785222810992117,1678785222812774195,860
1678785222910993293,1678785222912773820,861
1678785223010991140,1678785223012774507,862
1678785223111006453,1678785223112773949,863
1678785223210988653,1678785223212734772,864
1678785223310782416,1678785223312766107,865
1678785223410951299,1678785223412773580,866
1678785223510984936,1678785223512772171,867
1678785223610990549,1678785223612772092,868
1678785223710993634,1678785223712775759,869
1678785223810992987,1678785223812790602,870
1678785223910995401,1678785223912773037,871
1678785224010802928,1678785224012774108,872
1678785224110990469,1678785224112773691,873
1678785224211007443,1678785224212723262,874
1678785224310988768,1678785224312763208,875
1678785224410998267,1678785224412772326,876
1678785224510833128,1678785224512773847,877
1678785224610804399,1678785224612774357,878
1678785224710994552,1678785224712773772,879
1678785224810995434,1678785224812773842,880
1678785224910991727,1678785224912772014,881
1678785225010993020,1678785225012772106,882
1678785225110994211,1678785225112774167,883
1678785225210995281,1678785225212723798,884
1678785225310989467,1678785225312764132,885
1678785225411023191,1678785225412772391,886
1678785225510988208,1678785225512772109,887
1678785225610994415,1678785225612775509,888
1678785225710993334,1678785225712774137,889
1678785225810999047,1678785225812773688,890
1678785225910966104,1678785225912775255,891
1678785226010992729,1678785226012771274,892
1678785226110989409,1678785226112772516,893
1678785226210990473,1678785226212718440,894
1678785226310993583,1678785226312765469,895
1678785226411005017,1678785226412771567,896
1678785226510997541,1678785226512772492,897
1678785226610991243,1678785226612771890,898
1678785226710992521,1678785226712762496,899
1678785226810947816,1678785226812774192,900
1678785226910986148,1678785226912773820,901
1678785227010992711,1678785227012774331,902
1678785227110993184,1678785227112773868,903
1678785227210991181,1678785227212725226,904
1678785227310989027,1678785227312761784,905
1678785227411006172,1678785227412771407,906
1678785227510989191,1678785227512772238,907
1678785227610995061,1678785227612772013,908
1678785227710994247,1678785227712774545,909
1678785227810775703,1678785227812774021,910
1678785227910995283,1678785227912774310,911
1678785228010972933,1678785228012773846,912
1678785228110986589,1678785228112774458,913
1678785228210992220,1678785228212720680,914
1678785228310795325,1678785228312778576,915
1678785228411003545,1678785228412773762,916
1678785228510994184,1678785228512772189,917
1678785228610947780,1678785228612773889,918
1678785228711012811,1678785228712773715,919
1678785228810992867,1678785228812772126,920
1678785228910991479,1678785228912772061,921
1678785229010994218,1678785229012772078,922
1678785229110985582,1678785229112774564,923
1678785229210990206,1678785229212726841,924
1678785229310967055,1678785229312761485,925
1678785229411003226,1678785229412772168,926
1678785229511006647,1678785229512772424,927
1678785229610992142,1678785229612773768,928
1678785229710989715,1678785229712774018,929
1678785229810992570,1678785229812779057,930
1678785229910993698,1678785229912774104,931
1678785230010993282,1678785230012773989,932
1678785230110993611,1678785230112774079,933
1678785230210963144,1678785230212723872,934
1678785230310967596,1678785230312763921,935
1678785230410824256,1678785230412771449,936
1678785230510987272,1678785230512771914,937
1678785230610968092,1678785230612775652,938
1678785230710994815,1678785230712774344,939
1678785230810992736,1678785230812774172,940
1678785230910990740,1678785230912774295,941
1678785231010994872,1678785231012773378,942
1678785231110988382,1678785231112775848,943
1678785231210988290,1678785231212724465,944
1678785231310841621,1678785231312764767,945
1678785231411011274,1678785231412772476,946
1678785231510986169,1678785231512772031,947
1678785231610993484,1678785231612774580,948
1678785231710992284,1678785231712774032,949
1678785231810992821,1678785231812774671,950
1678785231910989368,1678785231912774177,951
1678785232010992192,1678785232012774134,952
1678785232110986011,1678785232112774373,953
1678785232210992196,1678785232212727701,954
1678785232310970689,1678785232312762133,955
1678785232410820523,1678785232412772147,956
1678785232510985496,1678785232512772255,957
1678785232610929250,1678785232612771839,958
1678785232710994929,1678785232712772358,959
1678785232810799540,1678785232812772076,960
1678785232910995716,1678785232912772179,961
1678785233010995106,1678785233012771438,962
1678785233110809083,1678785233112772190,963
1678785233210990258,1678785233212772228,964
1678785233310991242,1678785233312759941,965
1678785233411006307,1678785233412781733,966
1678785233510989505,1678785233512772746,967
1678785233610990380,1678785233612772120,968
1678785233710994490,1678785233712772317,969
1678785233810948198,1678785233812774339,970
1678785233910992551,1678785233912772806,971
1678785234010986431,1678785234012771192,972
1678785234110991512,1678785234112771910,973
1678785234210987278,1678785234212725254,974
1678785234310969593,1678785234312764206,975
1678785234411006543,1678785234412769913,976
1678785234510805983,1678785234512772071,977
1678785234610993075,1678785234612771806,978
1678785234710778529,1678785234712772171,979
1678785234810988904,1678785234812772336,980
1678785234910994778,1678785234912772177,981
1678785235010991292,1678785235012771409,982
1678785235110991092,1678785235112772697,983
1678785235210987920,1678785235212725749,984
1678785235310971241,1678785235312766085,985
1678785235411009493,1678785235412772279,986
1678785235510987784,1678785235512772284,987
1678785235610989921,1678785235612771922,988
1678785235710990042,1678785235712772537,989
1678785235810989025,1678785235812771847,990
1678785235910821920,1678785235912772529,991
1678785236010994889,1678785236012772375,992
1678785236110991162,1678785236112772489,993
1678785236210805951,1678785236212759341,994
1678785236310972555,1678785236312780481,995
1678785236410977008,1678785236412773575,996
1678785236511004927,1678785236512772315,997
1678785236610801588,1678785236612772157,998
1678785236710995631,1678785236712772311,999
1678785236810991896,1678785236812770544,1000
1678785236910992824,1678785236912772023,1001
1678785237010808261,1678785237012773885,1002
1678785237110991248,1678785237112771026,1003
1678785237210995154,1678785237212728429,1004
1678785237310968912,1678785237312764591,1005
1678785237411006385,1678785237412772322,1006
1678785237510987103,1678785237512772339,1007
1678785237610989875,1678785237612772144,1008
1678785237710803640,1678785237712772148,1009
1678785237810986690,1678785237812772738,1010
1678785237910986000,1678785237912772125,1011
1678785238010806304,1678785238012771884,1012
1678785238110989499,1678785238112772123,1013
1678785238210988452,1678785238212723415,1014
1678785238310909938,1678785238312762493,1015
1678785238410991282,1678785238412772219,1016
1678785238510986922,1678785238512772216,1017
1678785238610990590,1678785238612771401,1018
1678785238710997559,1678785238712772351,1019
1678785238810805625,1678785238812772010,1020
1678785238910996631,1678785238912772370,1021
1678785239010942762,1678785239012771350,1022
1678785239110995338,1678785239112771704,1023
1678785239210992506,1678785239212727932,1024
1678785239310970147,1678785239312761622,1025
1678785239411015479,1678785239412772230,1026
1678785239510988843,1678785239512760642,1027
1678785239610993323,1678785239612773712,1028
1678785239710992703,1678785239712772300,1029
1678785239810993589,1678785239812772606,1030
1678785239910990588,1678785239912771979,1031
1678785240010994353,1678785240012772280,1032
1678785240110991860,1678785240112772309,1033
1678785240210983504,1678785240212725814,1034
1678785240310971001,1678785240312762122,1035
1678785240410821963,1678785240412771926,1036
1678785240511009025,1678785240512771965,1037
1678785240610992892,1678785240612772174,1038
1678785240710927660,1678785240712772223,1039
1678785240810993083,1678785240812772427,1040
1678785240910993755,1678785240912772021,1041
1678785241010806338,1678785241012773653,1042
1678785241110989133,1678785241112772380,1043
1678785241210991952,1678785241212759521,1044
1678785241310968871,1678785241312762995,1045
1678785241411021575,1678785241412771596,1046
1678785241511001623,1678785241512772426,1047
1678785241610991221,1678785241612773973,1048
1678785241710991682,1678785241712772489,1049
1678785241810999225,1678785241812772259,1050
1678785241910806041,1678785241912771889,1051
1678785242010805896,1678785242012772703,1052
1678785242110987816,1678785242112773559,1053
1678785242210992906,1678785242212759390,1054
1678785242310989155,1678785242312761918,1055
1678785242410816468,1678785242412771288,1056
1678785242510990818,1678785242512771960,1057
1678785242610989328,1678785242612772470,1058
1678785242710989456,1678785242712772022,1059
1678785242810991584,1678785242812772180,1060
1678785242910984929,1678785242912772065,1061
1678785243010991509,1678785243012772365,1062
1678785243110990484,1678785243112771919,1063
1678785243210967670,1678785243212759345,1064
1678785243310836392,1678785243312764029,1065
1678785243411018011,1678785243412771885,1066
1678785243510992148,1678785243512772028,1067
1678785243610992408,1678785243612773930,1068
1678785243710995819,1678785243712760423,1069
1678785243810989737,1678785243812764024,1070
1678785243910991953,1678785243912772064,1071
1678785244010832731,1678785244012765058,1072
1678785244110993442,1678785244112772114,1073
1678785244210942045,1678785244212759685,1074
1678785244310798910,1678785244312762362,1075
1678785244411021074,1678785244412772185,1076
1678785244510809954,1678785244512772162,1077
1678785244610997209,1678785244612771957,1078
1678785244710988208,1678785244712772519,1079
1678785244810990928,1678785244812771416,1080
1678785244910800423,1678785244912772243,1081
1678785245010995404,1678785245012772269,1082
1678785245110995140,1678785245112772272,1083
1678785245210823026,1678785245212759674,1084
1678785245310966816,1678785245312761196,1085
1678785245411016424,1678785245412768357,1086
1678785245510986174,1678785245512772588,1087
1678785245610996073,1678785245612773749,1088
1678785245710986501,1678785245712772412,1089
1678785245810989565,1678785245812772496,1090
1678785245910989347,1678785245912772238,1091
1678785246010992814,1678785246012772306,1092
1678785246110998461,1678785246112772505,1093
1678785246211001680,1678785246212758852,1094
1678785246310967686,1678785246312762752,1095
1678785246411020197,1678785246412772338,1096
1678785246510991023,1678785246512771952,1097
1678785246610992142,1678785246612774365,1098
1678785246710988237,1678785246712771768,1099
1678785246810989608,1678785246812773720,1100
1678785246910988993,1678785246912772160,1101
1678785247010995020,1678785247012771549,1102
1678785247110992665,1678785247112772530,1103
1678785247210984760,1678785247212759371,1104
1678785247310971574,1678785247312761438,1105
1678785247411023637,1678785247412772168,1106
1678785247511003519,1678785247512772219,1107
1678785247610809356,1678785247612772222,1108
1678785247710989401,1678785247712772098,1109
1678785247810978927,1678785247812773774,1110
1678785247910993777,1678785247912772260,1111
1678785248010801869,1678785248012772164,1112
1678785248110986938,1678785248112772027,1113
1678785248210807160,1678785248212758970,1114
1678785248310972009,1678785248312760919,1115
1678785248411005016,1678785248412771691,1116
1678785248510988623,1678785248512772428,1117
1678785248610992309,1678785248612772160,1118
1678785248710992343,1678785248712772185,1119
1678785248810997338,1678785248812772431,1120
1678785248910992089,1678785248912772063,1121
1678785249010805283,1678785249012772117,1122
1678785249110997575,1678785249112772085,1123
1678785249210992286,1678785249212759690,1124
1678785249310990974,1678785249312760342,1125
1678785249410811816,1678785249412774607,1126
1678785249510986143,1678785249512772199,1127
1678785249610994313,1678785249612772415,1128
1678785249710989522,1678785249712772167,1129
1678785249810992418,1678785249812773796,1130
1678785249910994616,1678785249912772597,1131
1678785250011007552,1678785250012773704,1132
1678785250111008513,1678785250112772330,1133
1678785250210779910,1678785250212758998,1134
1678785250310975159,1678785250312763756,1135
1678785250410991458,1678785250412772373,1136
1678785250510802070,1678785250512772391,1137
1678785250610990036,1678785250612772577,1138
1678785250710989091,1678785250712772405,1139
1678785250810990703,1678785250812772467,1140
1678785250910989837,1678785250912772253,1141
1678785251010988716,1678785251012772016,1142
1678785251110775227,1678785251112765662,1143
1678785251210991801,1678785251212759030,1144
1678785251310973225,1678785251312761497,1145
1678785251411010787,1678785251412773570,1146
1678785251510985973,1678785251512772438,1147
1678785251610800620,1678785251612772100,1148
1678785251710990315,1678785251712772788,1149
1678785251810992990,1678785251812765894,1150
1678785251910987373,1678785251912774425,1151
1678785252010996203,1678785252012772327,1152
1678785252110990453,1678785252112772231,1153
1678785252210810456,1678785252212758713,1154
1678785252310945677,1678785252312781327,1155
1678785252411024399,1678785252412771459,1156
1678785252510986093,1678785252512772349,1157
1678785252610992639,1678785252612772753,1158
1678785252710993069,1678785252712773652,1159
1678785252810994789,1678785252812772501,1160
1678785252910997541,1678785252912772167,1161
1678785253010992137,1678785253012772370,1162
1678785253110992019,1678785253112772111,1163
1678785253210989987,1678785253212772112,1164
1678785253310968046,1678785253312766621,1165
1678785253411016741,1678785253412772316,1166
1678785253511004661,1678785253512772205,1167
1678785253611007752,1678785253612772435,1168
1678785253710988734,1678785253712772354,1169
1678785253810994750,1678785253812772204,1170
1678785253910986979,1678785253912771966,1171
1678785254010830215,1678785254012772161,1172
1678785254110996490,1678785254112772021,1173
1678785254210985680,1678785254212759270,1174
1678785254310970464,1678785254312762562,1175
1678785254411008861,1678785254412772068,1176
1678785254510986272,1678785254512773157,1177
1678785254610945057,1678785254612773792,1178
1678785254710993988,1678785254712772197,1179
1678785254810806559,1678785254812768216,1180
1678785254910993898,1678785254912772121,1181
1678785255010991011,1678785255012772322,1182
1678785255110994030,1678785255112774019,1183
1678785255210807412,1678785255212772402,1184
1678785255310990097,1678785255312763062,1185
1678785255411006541,1678785255412767742,1186
1678785255511003334,1678785255512771815,1187
1678785255610989294,1678785255612772600,1188
1678785255710995204,1678785255712772123,1189
1678785255810988984,1678785255812772494,1190
1678785255910979410,1678785255912772130,1191
1678785256010808099,1678785256012772682,1192
1678785256110993762,1678785256112772070,1193
1678785256210990265,1678785256212773778,1194
1678785256310802634,1678785256312771511,1195
1678785256410725642,1678785256412769005,1196
1678785256510991196,1678785256512760906,1197
1678785256610993195,1678785256612764161,1198
1678785256710990388,1678785256712772087,1199
1678785256811009383,1678785256812771539,1200
1678785256910993648,1678785256912773069,1201
1678785257010989941,1678785257012772432,1202
1678785257110988315,1678785257112771953,1203
1678785257210992505,1678785257212773471,1204
1678785257310834248,1678785257312772345,1205
1678785257411019966,1678785257412773969,1206
1678785257510984086,1678785257512772005,1207
1678785257610994944,1678785257612772519,1208
1678785257711016136,1678785257712772379,1209
1678785257810809265,1678785257812775063,1210
1678785257910995862,1678785257912772238,1211
1678785258010986816,1678785258012772384,1212
1678785258110991896,1678785258112772287,1213
1678785258210991444,1678785258212772222,1214
1678785258310819738,1678785258312761216,1215
1678785258411023130,1678785258412771125,1216
1678785258510988392,1678785258512771724,1217
1678785258610991999,1678785258612772802,1218
1678785258710992774,1678785258712772601,1219
1678785258810990825,1678785258812772217,1220
1678785258910980590,1678785258912772098,1221
1678785259010989067,1678785259012772105,1222
1678785259110998004,1678785259112771975,1223
1678785259210802323,1678785259212772267,1224
1678785259310822949,1678785259312761162,1225
1678785259410813080,1678785259412769606,1226
1678785259510980596,1678785259512772089,1227
1678785259610994850,1678785259612772485,1228
1678785259710987778,1678785259712772377,1229
1678785259810948347,1678785259812771870,1230
1678785259910996762,1678785259912774145,1231
1678785260010976111,1678785260012772111,1232
1678785260110806810,1678785260112771860,1233
1678785260210872216,1678785260212771929,1234
1678785260310996078,1678785260312785859,1235
1678785260411026750,1678785260412771258,1236
1678785260510961128,1678785260512772212,1237
1678785260610997380,1678785260612773883,1238
1678785260710993545,1678785260712772012,1239
1678785260810993369,1678785260812769963,1240
1678785260910992434,1678785260912772587,1241
1678785261010847516,1678785261012772524,1242
1678785261110990726,1678785261112772184,1243
1678785261210809549,1678785261212772142,1244
1678785261310993680,1678785261312761870,1245
1678785261411009841,1678785261412773885,1246
1678785261510934902,1678785261512772147,1247
1678785261610990731,1678785261612772398,1248
1678785261710990083,1678785261712771865,1249
1678785261810804725,1678785261812772142,1250
1678785261910993736,1678785261912772489,1251
1678785262010992216,1678785262012772384,1252
1678785262110965362,1678785262112772121,1253
1678785262210982390,1678785262212773590,1254
1678785262310989613,1678785262312779020,1255
1678785262411008851,1678785262412770986,1256
1678785262510989273,1678785262512772577,1257
1678785262610809818,1678785262612773169,1258
1678785262710994623,1678785262712772280,1259
1678785262810994044,1678785262812772023,1260
1678785262910986163,1678785262912772340,1261
1678785263010990594,1678785263012772394,1262
1678785263110995141,1678785263112772250,1263
1678785263210821155,1678785263212772177,1264
1678785263310990708,1678785263312760933,1265
1678785263411023012,1678785263412774128,1266
1678785263510992329,1678785263512772061,1267
1678785263611006147,1678785263612771878,1268
1678785263710992428,1678785263712772436,1269
1678785263810802026,1678785263812773223,1270
1678785263910990441,1678785263912772203,1271
1678785264010972353,1678785264012773530,1272
1678785264110988060,1678785264112771713,1273
1678785264210986822,1678785264212772374,1274
1678785264310989042,1678785264312761158,1275
1678785264411013387,1678785264412772612,1276
1678785264510986380,1678785264512772323,1277
1678785264610993978,1678785264612772483,1278
1678785264710993219,1678785264712771860,1279
1678785264810998925,1678785264812771992,1280
1678785264910986285,1678785264912772209,1281
1678785265010845352,1678785265012764781,1282
1678785265110797569,1678785265112748306,1283
1678785265210988246,1678785265212772437,1284
1678785265310989475,1678785265312761051,1285
1678785265411026399,1678785265412772213,1286
1678785265510985570,1678785265512772164,1287
1678785265610993260,1678785265612772162,1288
1678785265710992399,1678785265712772356,1289
1678785265810801810,1678785265812772213,1290
1678785265910977099,1678785265912772393,1291
1678785266010995420,1678785266012772321,1292
1678785266110994769,1678785266112771981,1293
1678785266211008209,1678785266212772144,1294
1678785266310991266,1678785266312761965,1295
1678785266411014370,1678785266412771809,1296
1678785266510984316,1678785266512772185,1297
1678785266610993312,1678785266612774095,1298
1678785266710991363,1678785266712772177,1299
1678785266810991627,1678785266812772774,1300
1678785266910997189,1678785266912772543,1301
1678785267010993584,1678785267012773728,1302
1678785267110995124,1678785267112772017,1303
1678785267210984662,1678785267212772329,1304
1678785267310781041,1678785267312784491,1305
1678785267411006979,1678785267412774097,1306
1678785267511000446,1678785267512772007,1307
1678785267610996510,1678785267612772462,1308
1678785267710992555,1678785267712772184,1309
1678785267810996670,1678785267812771910,1310
1678785267910992713,1678785267912772997,1311
1678785268010991514,1678785268012772088,1312
1678785268110993881,1678785268112771598,1313
1678785268210993081,1678785268212772514,1314
1678785268310943316,1678785268312772192,1315
1678785268411001470,1678785268412766874,1316
1678785268510992248,1678785268512720107,1317
1678785268610805947,1678785268612763676,1318
1678785268710996513,1678785268712772396,1319
1678785268810962783,1678785268812775212,1320
1678785268910990870,1678785268912771920,1321
1678785269010986785,1678785269012772862,1322
1678785269110990391,1678785269112772045,1323
1678785269210989583,1678785269212772305,1324
1678785269310968189,1678785269312760662,1325
1678785269411008222,1678785269412772085,1326
1678785269511008224,1678785269512772300,1327
1678785269610987952,1678785269612772135,1328
1678785269710990717,1678785269712771988,1329
1678785269810970734,1678785269812772161,1330
1678785269910989126,1678785269912772010,1331
1678785270010990907,1678785270012772290,1332
1678785270110989400,1678785270112772005,1333
1678785270210803386,1678785270212774176,1334
1678785270310967500,1678785270312761105,1335
1678785270410822960,1678785270412772869,1336
1678785270511003966,1678785270512771771,1337
1678785270610993792,1678785270612772155,1338
1678785270710780071,1678785270712772194,1339
1678785270810971672,1678785270812771491,1340
1678785270910991776,1678785270912772075,1341
1678785271010994416,1678785271012772223,1342
1678785271110991807,1678785271112771864,1343
1678785271210993649,1678785271212772389,1344
1678785271310971248,1678785271312736131,1345
1678785271410826028,1678785271412772756,1346
1678785271511002344,1678785271512771309,1347
1678785271610997780,1678785271612772473,1348
1678785271710990283,1678785271712772317,1349
1678785271810991327,1678785271812772183,1350
1678785271910990127,1678785271912772246,1351
1678785272010988139,1678785272012773969,1352
1678785272110986633,1678785272112772191,1353
1678785272210798998,1678785272212772232,1354
1678785272310968268,1678785272312761361,1355
1678785272410826887,1678785272412772344,1356
1678785272511002946,1678785272512771840,1357
1678785272610995275,1678785272612771928,1358
1678785272710809135,1678785272712776710,1359
1678785272810973395,1678785272812771944,1360
1678785272910994349,1678785272912772242,1361
1678785273010991680,1678785273012772201,1362
1678785273110994207,1678785273112773599,1363
1678785273210990962,1678785273212774293,1364
1678785273310971030,1678785273312722637,1365
1678785273411025610,1678785273412766858,1366
1678785273510987955,1678785273512771540,1367
1678785273610949677,1678785273612772191,1368
1678785273710992218,1678785273712772045,1369
1678785273810800532,1678785273812772969,1370
1678785273910990425,1678785273912771994,1371
1678785274010987014,1678785274012771669,1372
1678785274110991557,1678785274112773708,1373
1678785274210989102,1678785274212771798,1374
1678785274310989043,1678785274312714882,1375
1678785274410992445,1678785274412772096,1376
1678785274510930097,1678785274512773513,1377
1678785274610989518,1678785274612772470,1378
1678785274710988997,1678785274712773910,1379
1678785274810988685,1678785274812772311,1380
1678785274910996051,1678785274912772451,1381
1678785275010993752,1678785275012772323,1382
1678785275110989954,1678785275112772199,1383
1678785275210993390,1678785275212771783,1384
1678785275310973123,1678785275312760603,1385
1678785275410950380,1678785275412772903,1386
1678785275510978076,1678785275512772410,1387
1678785275610991148,1678785275612774571,1388
1678785275710995017,1678785275712772385,1389
1678785275810973495,1678785275812772744,1390
1678785275910987276,1678785275912771944,1391
1678785276010990858,1678785276012772131,1392
1678785276110991299,1678785276112772022,1393
1678785276211012975,1678785276212771963,1394
1678785276310970739,1678785276312760594,1395
1678785276410762355,1678785276412776118,1396
1678785276510968013,1678785276512772173,1397
1678785276610992147,1678785276612771094,1398
1678785276710993554,1678785276712772088,1399
1678785276810971022,1678785276812771960,1400
1678785276910994606,1678785276912772090,1401
1678785277010995928,1678785277012772220,1402
1678785277110996101,1678785277112772607,1403
1678785277210987560,1678785277212773990,1404
1678785277310967239,1678785277312720890,1405
1678785277411019778,1678785277412765404,1406
1678785277510930958,1678785277512772329,1407
1678785277610807040,1678785277612772124,1408
1678785277710988124,1678785277712772335,1409
1678785277810978132,1678785277812772649,1410
1678785277910988982,1678785277912773789,1411
1678785278010999449,1678785278012772382,1412
1678785278110995271,1678785278112772081,1413
1678785278210812532,1678785278212772407,1414
1678785278310832260,1678785278312760149,1415
1678785278411020346,1678785278412770105,1416
1678785278510991075,1678785278512774039,1417
1678785278610992813,1678785278612774400,1418
1678785278710995336,1678785278712772713,1419
1678785278810970521,1678785278812780450,1420
1678785278910992534,1678785278912772078,1421
1678785279010987809,1678785279012772161,1422
1678785279110984712,1678785279112775985,1423
1678785279210820154,1678785279212772003,1424
1678785279310780624,1678785279312715730,1425
1678785279411013499,1678785279412771461,1426
1678785279510986101,1678785279512772178,1427
1678785279610991461,1678785279612772243,1428
1678785279710991388,1678785279712773866,1429
1678785279810971038,1678785279812772329,1430
1678785279910996034,1678785279912721581,1431
1678785280010968075,1678785280012767662,1432
1678785280110993068,1678785280112772346,1433
1678785280210787167,1678785280212773782,1434
1678785280310972256,1678785280312717745,1435
1678785280410814039,1678785280412768623,1436
1678785280511004681,1678785280512772337,1437
1678785280610944427,1678785280612771545,1438
1678785280710991773,1678785280712772057,1439
1678785280810972554,1678785280812766380,1440
1678785280910993113,1678785280912771830,1441
1678785281010995593,1678785281012772027,1442
1678785281110995115,1678785281112772191,1443
1678785281210995249,1678785281212772546,1444
1678785281310968243,1678785281312721618,1445
1678785281411026380,1678785281412762412,1446
1678785281510990023,1678785281512772506,1447
1678785281610805458,1678785281612772597,1448
1678785281710988716,1678785281712772072,1449
1678785281810788988,1678785281812772066,1450
1678785281910991788,1678785281912772528,1451
1678785282010806140,1678785282012773917,1452
1678785282110993134,1678785282112771940,1453
1678785282210805538,1678785282212772464,1454
1678785282310836953,1678785282312794127,1455
1678785282411029995,1678785282412765323,1456
1678785282510986886,1678785282512772360,1457
1678785282610929420,1678785282612773547,1458
1678785282710992364,1678785282712771910,1459
1678785282810970077,1678785282812772360,1460
1678785282910991867,1678785282912772081,1461
1678785283010968153,1678785283012772414,1462
1678785283110990737,1678785283112771923,1463
1678785283210780209,1678785283212773957,1464
1678785283310841485,1678785283312725441,1465
1678785283411034304,1678785283412763294,1466
1678785283511003709,1678785283512772287,1467
1678785283610801382,1678785283612773695,1468
1678785283710779265,1678785283712772064,1469
1678785283810970889,1678785283812774128,1470
1678785283910985211,1678785283912772184,1471
1678785284010988379,1678785284012771985,1472
1678785284110991814,1678785284112772363,1473
1678785284210990665,1678785284212774288,1474
1678785284310970948,1678785284312727017,1475
1678785284410821203,1678785284412766037,1476
1678785284510728021,1678785284512772321,1477
1678785284610805824,1678785284612772188,1478
1678785284710993210,1678785284712772349,1479
1678785284810803502,1678785284812772680,1480
1678785284910988842,1678785284912772277,1481
1678785285010994262,1678785285012774346,1482
1678785285110989636,1678785285112772300,1483
1678785285210993416,1678785285212772254,1484
1678785285310988834,1678785285312721157,1485
1678785285411024410,1678785285412765476,1486
1678785285511015624,1678785285512772401,1487
1678785285610991869,1678785285612773944,1488
1678785285710990246,1678785285712772603,1489
1678785285810947224,1678785285812773715,1490
1678785285910990637,1678785285912772328,1491
1678785286010806110,1678785286012771342,1492
1678785286110993254,1678785286112772098,1493
1678785286210990071,1678785286212772046,1494
1678785286310969740,1678785286312789478,1495
1678785286410985768,1678785286412766008,1496
1678785286510993916,1678785286512772347,1497
1678785286610993792,1678785286612772291,1498
1678785286710991828,1678785286712772616,1499
1678785286810971914,1678785286812772335,1500
1678785286910991534,1678785286912772411,1501
1678785287010997362,1678785287012771527,1502
1678785287110993100,1678785287112773724,1503
1678785287210996824,1678785287212772290,1504
1678785287310968665,1678785287312715995,1505
1678785287410804831,1678785287412781490,1506
1678785287510861931,1678785287512772160,1507
1678785287611021552,1678785287612771711,1508
1678785287711009041,1678785287712772061,1509
1678785287810972220,1678785287812772049,1510
1678785287910990713,1678785287912771868,1511
1678785288010992054,1678785288012772300,1512
1678785288110998668,1678785288112772635,1513
1678785288210806198,1678785288212772152,1514
1678785288310969436,1678785288312776335,1515
1678785288411033804,1678785288412763591,1516
1678785288510993638,1678785288512772137,1517
1678785288610992435,1678785288612772099,1518
1678785288710992572,1678785288712772270,1519
1678785288810992974,1678785288812776267,1520
